% This is a family of datasets synthetically generated from a realistic
% simulation of the dynamics of a Unimation Puma 560 robot arm. There
% are eight datastets in this family . In this repository we only have
% two of them. They are all variations on the same model; a realistic
% simulation of the dynamics of a Puma 560 robot arm. The task in these
% datasets is to predict the angular accelaration of one of the robot
% arm's links. The inputs include angular positions, velocities and
% torques of the robot arm. The family has been specifically generated
% for the delve environment and so the individual datasets span the
% corners of a cube whose dimensions represent:
% 
% Number of inputs 8. 
% degree of non-linearity (fairly linear or non-linear) 
% amount of noise in the output (moderate or high). 
% 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original Source: DELVE repository of data. 
% Characteristics: 8192 (4500+3692) cases, 9 continuous variables. 
 
@relation puma8NH
 
@attribute theta1  numeric
@attribute theta2  numeric
@attribute theta3  numeric
@attribute thetad1  numeric
@attribute thetad2  numeric
@attribute thetad3  numeric
@attribute tau1  numeric
@attribute tau2  numeric
@attribute thetadd3  numeric

@data
-1.652354,1.816181,-0.423327,-1.038362,-0.833520,0.015299,0.248325,-0.007151,7.583307
-0.747323,1.093703,-0.226398,-1.226282,-0.020358,0.899388,-0.423170,0.181640,3.587628
-1.203698,-1.206066,0.466966,-0.664706,-1.472153,-0.554514,-0.155614,-0.598988,-8.838738
1.133893,0.435771,-0.940887,1.297156,-0.094985,-1.742021,-0.324369,-0.073799,-0.156775
-1.251534,1.566142,0.625275,-1.521055,-0.604501,0.064269,-0.573030,0.277568,7.039444
0.222384,1.632740,0.282279,1.713582,1.814820,-0.664528,0.485740,0.236149,3.076545
-1.123326,-0.028721,-0.173367,0.365414,0.328022,1.461392,0.206768,-0.050979,1.706219
0.782984,-1.148576,1.591621,-0.923081,-1.035207,-0.576810,0.560028,-0.403541,9.728571
0.699642,0.531032,1.672832,-0.714869,-0.088300,1.293693,-0.557768,-0.001590,9.296294
0.550607,-1.079482,1.731149,-0.749946,-1.526970,1.777903,0.288503,-0.337304,3.327899
-0.774825,-1.207766,-1.721246,1.309874,-1.231466,-0.436998,-0.266627,-0.397167,3.172055
-0.589034,-0.112956,1.590674,-1.745977,0.353377,1.597023,-0.188837,0.215752,8.258385
-0.280093,1.103100,-0.615007,0.675044,1.798689,-0.350239,-0.522082,-0.238254,3.267221
-0.719623,-0.830681,-1.278636,-1.538986,-0.381991,0.034546,0.015257,-0.378001,-2.130067
-1.120500,-1.535828,-0.081703,-0.930758,1.879503,0.714889,0.134974,0.510394,-10.337760
1.108347,0.861531,-0.483365,0.246693,-0.735349,-1.248503,-0.084659,0.335090,8.065108
-0.147672,-1.318904,0.254705,-1.792594,1.000713,1.415806,-0.072011,0.507879,-5.340731
1.169735,-0.349320,-1.275571,0.967581,-1.259156,1.641223,-0.126056,0.573750,1.882684
-1.252997,-0.389076,1.588453,-1.378151,-0.247980,1.717709,-0.139839,0.529379,3.039389
1.373237,0.602884,-0.849856,0.664294,-1.681571,0.854443,0.328273,-0.309721,-2.361175
0.929664,-1.425961,-0.796622,-1.874532,-0.115669,1.230157,0.335884,0.402120,-6.379951
0.656708,-1.002380,0.723650,0.656455,-1.494308,0.318965,0.009312,0.512000,5.817132
-0.190225,-0.233247,0.527662,1.584599,1.699133,0.253926,0.064469,-0.072643,3.176758
-1.156240,0.963369,-0.428091,1.837189,-1.713712,-0.235162,-0.479872,-0.012326,5.759456
1.505554,0.200128,0.793971,-1.206915,1.269337,-0.184446,-0.353640,-0.034352,8.326200
0.210334,-1.088777,0.082276,-0.750082,-0.037153,1.368001,-0.219930,-0.365558,-4.555334
-0.834907,-0.667912,1.204678,-1.173957,1.015897,0.253218,-0.127031,-0.217185,0.710935
-1.446605,-0.930971,-1.701721,1.492813,0.941275,1.468818,0.331230,0.183670,2.017835
-1.026364,1.016044,-1.052342,1.720427,-0.007752,1.662927,-0.414402,-0.052097,0.730177
-1.734182,-1.213646,1.235143,-1.858731,1.567227,0.012938,-0.381801,-0.532123,1.064486
-1.145018,1.083263,1.502459,0.956964,1.259428,-0.840293,-0.230822,0.171341,6.777909
0.108156,0.686580,-0.352906,-1.224832,1.742342,-1.134700,0.341669,0.437623,0.209142
-0.698136,-1.606602,1.711190,-0.676154,-1.608595,-1.619882,0.300468,0.367396,1.979863
0.910355,-1.726746,-0.647556,0.257890,-1.033773,0.897835,-0.331553,0.391586,-8.572411
1.547889,-0.784175,-0.027516,1.242097,-1.842215,0.175328,-0.426892,0.025981,-2.404929
-0.365596,0.386233,-0.371998,-1.649335,-0.220275,-0.111699,0.029391,-0.417919,-0.638614
1.220303,1.322920,-0.628472,0.565083,0.950537,-1.206230,0.469216,-0.291915,8.770832
-1.884688,-1.157463,-0.734957,1.580581,-1.735633,0.791677,0.538526,-0.586981,-6.277802
1.597724,-0.137505,-0.085123,-1.865304,0.410816,1.874952,-0.116813,-0.079007,-6.054116
-0.677840,0.208345,-0.584821,-0.921863,0.583722,1.304358,0.096586,-0.274037,-0.261002
-1.349457,-0.532187,1.526513,1.852224,-1.591158,1.151349,-0.074313,0.226857,-2.986236
0.878670,1.066228,1.708514,-0.412322,-0.801182,0.663125,0.411473,0.031866,2.142561
-1.747277,1.117638,-1.324801,-0.834303,-1.825869,-0.298085,0.094346,0.475580,0.839393
-0.205069,-0.895299,-1.577589,-0.761982,-0.237374,-0.980293,-0.407495,-0.369012,0.254439
1.475305,0.747700,1.475740,0.519028,-0.266899,0.430129,-0.483248,-0.354652,6.834468
0.465639,-0.333988,0.068621,-0.285138,-0.749598,0.552990,0.404785,0.422454,-3.641491
-1.092914,-1.600141,0.973340,1.272932,-0.076951,-0.237708,0.299644,-0.286856,-6.871502
-0.570084,1.709103,-1.827855,0.241158,0.495594,1.711856,-0.251699,-0.305413,5.520748
1.383007,-1.076626,0.728396,1.252877,-1.626656,0.182847,0.198671,-0.543101,-2.966884
0.914548,0.879345,1.104864,-1.126777,-1.469893,-0.267394,-0.113210,0.474927,6.304497
0.182175,0.645105,0.021987,0.085769,1.415815,-0.083781,0.585208,0.397384,5.915482
-1.622218,-0.612877,-1.230303,0.267491,-1.786416,-0.727311,-0.592091,0.327391,-5.103149
-1.584755,-0.549890,1.821717,-1.619750,-0.608772,-0.089238,0.190159,0.398611,7.836969
0.267639,0.711482,-0.272350,-0.720908,0.194697,-0.018026,-0.438083,0.345865,10.297088
-0.854926,-1.605630,-0.799568,1.395044,1.421157,-0.772010,0.276821,0.138980,-7.181478
-1.875933,-1.046542,1.171421,1.596127,-0.584525,0.272276,-0.166151,-0.097164,2.239736
0.162780,-1.119026,0.624654,-0.636253,1.739545,0.878206,0.255254,0.060654,-8.178542
1.444620,1.503614,1.526853,0.026433,-0.589339,-1.469784,0.499046,-0.532703,5.373602
-0.515144,1.461637,0.990916,-1.146081,-1.705916,-1.153376,0.029980,-0.132867,7.240817
0.079065,1.839858,1.685324,-1.868546,-1.287760,-0.322155,-0.276736,0.098974,-7.279485
1.172414,-0.555028,-1.594997,0.729693,0.430727,1.004356,-0.462239,-0.050255,0.348319
-0.334688,-0.400165,-0.048874,0.421100,1.299942,1.485375,0.111827,0.281724,-2.168051
0.168019,0.235126,0.903542,0.635880,-0.457939,1.577118,0.117603,0.154348,7.642263
0.726954,-0.373512,-0.706271,1.160092,-0.317241,-1.218188,0.096714,-0.520834,2.494676
-0.025033,1.503897,-1.262710,-1.542261,1.133033,1.060730,-0.070686,-0.017905,1.502100
1.029194,1.315536,-0.308978,-1.825284,-1.782954,0.909713,-0.384756,0.206671,4.496366
-0.000614,0.996965,-1.271669,-1.321219,-0.947326,-1.380199,-0.233901,0.022580,1.860812
-1.477445,0.986755,0.557350,-0.839728,1.233098,1.481312,-0.025957,0.538544,7.901082
-1.504462,-0.700819,-1.456363,0.933415,1.303411,-0.517219,0.164209,-0.135273,-5.287195
-0.551875,-1.378679,-1.579754,0.555483,1.706898,-1.187966,-0.222721,-0.479821,3.118290
-0.119396,-1.088510,0.798468,-1.028777,-1.837573,-0.982129,0.572246,-0.260674,-2.189128
0.462567,0.801542,1.617968,0.814017,0.175498,1.530160,-0.296350,0.447107,4.410483
1.441195,0.486720,-0.401638,1.584395,-1.729138,0.624299,0.298700,-0.544758,3.063628
-0.064820,0.081883,0.197177,0.208191,0.580857,-1.611268,-0.418712,-0.489483,4.302768
-1.778379,-1.358920,-1.254077,0.306522,-1.750431,0.888722,0.113460,0.122555,-4.749042
1.792250,0.759341,1.102748,1.005166,0.853789,1.353036,0.115833,0.411624,6.912784
1.724038,0.367557,-1.352439,-1.649319,0.056981,0.116740,0.537247,-0.495571,-2.583730
1.511243,1.568934,-1.453397,1.774913,-0.341067,1.727506,-0.530958,0.592945,2.031962
-0.616008,-1.073651,1.706767,0.376703,1.572194,0.554771,0.335547,-0.468667,-2.351923
1.281136,-1.681602,0.342271,-0.342697,0.712932,1.475715,0.031766,-0.109475,-4.374912
-1.716413,-0.399208,0.954827,-0.727847,0.443369,-1.409679,0.449691,0.354946,9.248491
1.304778,-0.172958,-0.308690,-0.758605,-0.035755,-1.510396,0.433075,-0.510737,0.112995
-1.439936,1.817957,-0.728328,-0.103963,-1.836119,0.839728,-0.395306,0.490571,2.545354
-1.508801,1.780775,0.163128,0.967219,0.184578,-0.426797,0.308296,-0.072279,4.507697
-1.743252,0.907593,0.852621,0.566288,-1.429373,-1.593411,0.315740,0.237940,7.450984
1.379851,-1.340121,1.797832,0.325468,0.002262,0.315193,0.232250,-0.175928,2.198675
1.402740,-1.171272,0.904191,0.233096,0.714757,-1.784719,0.449964,0.153291,-4.051795
0.393990,1.829623,-0.696338,-1.549226,0.938249,-0.379765,-0.080504,0.577397,6.468786
-0.224308,-0.038674,-1.562908,0.939084,-1.429268,0.169673,0.522222,0.179900,-2.677065
1.373681,0.511232,0.655239,0.692700,0.728543,-0.045011,0.396669,-0.378220,9.837715
-0.994493,1.336377,-0.634258,1.327497,0.902959,-1.622991,0.467831,0.428653,7.063541
0.112056,-1.622372,0.560943,-0.772036,0.430748,1.355964,0.180747,-0.591906,-7.208804
0.936407,-1.182578,-0.619301,0.128475,-0.879541,-0.626322,-0.321038,-0.487453,-5.421505
0.523412,1.775146,-0.192840,1.062690,-1.215771,-0.544036,-0.499826,-0.577824,4.496973
0.052040,0.010632,1.507855,1.182025,-1.139347,-1.625163,-0.354234,-0.408287,10.140920
-0.834775,1.544382,0.582238,-1.013120,1.187585,1.837441,-0.392531,0.325657,9.467673
1.131124,-0.862908,-0.051231,-1.496598,-0.476432,-0.109524,-0.337377,-0.302864,-5.287108
-0.148155,1.867738,-0.974824,0.170474,0.016501,-1.645242,0.229928,0.401663,3.357696
-0.105751,-1.731987,1.755369,-0.846374,-1.130882,1.162081,-0.258521,0.232542,0.264501
-1.419569,1.071831,1.630438,-0.705342,1.692839,0.018500,0.573000,0.407103,3.461064
0.218376,-1.649486,1.009899,1.240698,1.032819,-1.858459,-0.448521,0.101594,-7.176520
0.582583,1.004703,0.611300,1.109162,-0.532617,1.850927,-0.247573,-0.551059,7.431001
0.613832,-1.575562,-0.612644,-1.081604,-0.002975,-0.996029,-0.591545,-0.093968,-7.188813
1.802538,0.249271,1.125458,-1.836056,-1.868810,1.807413,-0.241123,-0.153071,5.508839
-1.236525,1.245623,0.869637,0.035326,1.847025,1.500878,0.250883,-0.203737,5.759402
0.012461,-1.680381,-1.752978,-0.441178,0.532926,-0.416708,0.283196,0.471313,1.274546
1.039997,-1.854281,0.950125,-0.598305,-1.357201,1.248331,0.364128,-0.104501,-9.109193
1.536447,-0.825110,1.877128,-1.492988,-0.123901,-1.417771,0.359259,-0.326112,10.185684
0.359156,0.706501,-1.062436,1.704128,1.265121,0.583008,0.194172,-0.555877,-1.766290
0.006845,-1.831733,-0.848632,-1.378170,-0.569523,-0.162780,0.356000,0.086414,-1.348782
1.091587,-1.853361,1.337148,0.999845,-1.862566,1.194254,0.260356,-0.590423,2.015879
0.740314,1.745607,0.969064,1.040382,0.851414,-0.862719,-0.203287,-0.246006,-5.818468
0.917082,-1.772215,0.453597,0.843018,1.275618,-0.171691,-0.520996,0.021862,-8.286400
-0.924304,1.034048,-0.044003,-0.655401,0.357879,1.865978,-0.129823,-0.334340,7.792099
-1.492996,-0.251273,-0.847125,1.324019,-0.996686,-1.587672,-0.183016,-0.358113,-3.782102
-0.257330,-0.853364,-1.740472,-1.370797,-1.051204,-1.780662,0.551150,0.373158,4.098161
0.515411,-0.746300,-0.570654,-0.324677,-1.778407,-1.825243,-0.344875,-0.312972,-3.430332
-0.442717,1.062305,-0.134620,-0.606005,1.174832,-1.399950,-0.302161,-0.021219,8.797130
-0.010495,0.791093,-0.573650,-1.667372,-1.764065,1.707014,0.242543,0.018335,3.502030
-0.504699,-0.183485,-0.045363,-0.888104,-1.289193,-1.782461,0.527683,-0.427129,-5.728424
1.004037,0.735500,0.012634,1.225303,-1.359203,1.531769,-0.091614,-0.152952,3.087647
1.875747,1.677240,1.746320,1.648011,0.591740,0.346898,-0.554506,-0.390073,-1.167093
0.645907,-1.593328,-1.377220,0.325395,-1.235668,0.575403,0.313246,0.323770,-0.078229
-0.705907,-0.275500,-0.871460,-0.520344,0.778068,-0.830436,-0.292426,0.396709,1.239099
-1.623026,0.888018,-0.157660,0.462785,0.702991,0.266801,0.543578,0.310102,8.656001
-1.292308,-1.355930,-0.008806,-0.981206,-1.545853,1.068733,-0.454748,-0.157252,-4.872676
-1.559881,-0.951677,0.893977,-1.794421,0.461318,-1.327995,-0.555333,0.115705,1.603218
-1.236072,1.320142,1.699250,-1.560442,0.930355,-1.113580,0.533044,-0.325902,1.186639
-0.399019,0.365997,-1.187148,1.738024,1.691538,0.781168,-0.480695,0.567148,-4.199477
1.340343,-1.839940,0.705153,-1.095393,-1.787087,-0.694280,-0.283245,-0.097580,-9.316826
-0.146242,0.100803,1.512552,0.942460,-1.240365,0.797738,0.563719,0.424327,8.138454
1.736327,-0.430141,1.314557,-1.684143,-0.905370,-1.194070,-0.475098,-0.170042,8.651403
-1.523483,0.061534,1.252188,1.879852,-0.958629,0.922662,0.490943,0.082677,8.412275
1.450595,0.135641,-1.078680,0.123506,-1.459612,-0.893093,0.498109,0.509829,-3.039842
-1.789446,1.125390,0.778805,0.237325,0.159384,-1.644813,0.120756,0.354095,8.265377
1.348253,-0.844212,1.269341,-0.110713,1.576698,0.863586,0.043623,-0.031411,0.473069
-1.592200,-1.280380,-0.701603,0.447360,1.574107,-1.217651,0.568068,0.325956,-8.636292
-1.841567,-0.248110,-0.456641,0.777244,0.403118,0.667051,-0.188916,0.088713,3.122930
-0.203390,0.929385,1.435092,-0.298354,-0.461486,-1.480264,-0.364677,0.466816,5.505275
0.292835,-1.821824,-0.177766,1.827708,1.057939,1.883249,-0.132697,0.566102,-9.194691
0.664051,1.769664,-1.850296,0.081593,-0.910366,1.552934,0.339192,-0.407233,0.771051
-0.031086,1.547580,1.561164,-0.090961,1.805305,1.521956,0.213309,-0.521102,-3.301117
0.592579,-0.637665,0.620815,-1.069622,1.572460,1.262939,0.512901,-0.471336,6.517532
0.089283,0.162670,0.802179,1.021515,0.425814,1.362682,0.124067,-0.398382,9.281818
0.413912,1.132013,-1.004728,-1.029116,-0.003137,0.053960,-0.522590,-0.372646,-0.658573
0.946189,1.116717,-1.726960,-0.467897,0.091214,-1.327924,-0.173394,0.570226,4.553813
0.927545,0.658214,1.679067,-1.479387,-1.486762,-1.042759,0.214561,0.129815,1.595846
0.349879,-0.648919,-0.026446,0.368526,-0.146778,-1.380176,-0.112402,-0.332182,-7.297016
-0.287614,-0.897627,0.764078,1.534534,0.944982,-0.329225,0.298760,0.451311,-1.734654
0.847518,1.502646,0.333407,1.478799,-0.855548,-0.757502,-0.110142,0.442242,7.196796
1.625874,1.750027,-0.136754,1.213571,1.272144,1.752774,0.252147,-0.572613,6.959306
1.832537,-0.720892,0.468028,-1.653906,-1.648823,0.840852,-0.380964,0.345086,-8.746481
-0.399111,-1.188105,0.735827,1.741281,-0.111983,-0.910377,0.434640,0.589865,1.222410
0.700416,-1.534377,1.684036,-0.897457,-0.138477,-1.342417,0.291229,-0.109871,5.885108
-0.313800,0.072451,-0.000974,-1.285958,-0.194086,-1.022030,-0.490260,-0.599196,9.195877
-1.308757,1.147323,-0.035040,-0.808346,0.889615,0.299806,-0.489202,0.377316,8.486879
0.634001,-1.875630,0.277654,-0.618254,-1.113315,-1.414369,0.560198,0.049077,-11.346839
-0.246285,0.056229,-1.200661,0.831318,0.668345,-1.455065,0.044809,-0.502288,2.640317
1.067687,-0.166132,1.320795,1.355505,0.393056,1.211194,-0.311405,-0.587322,8.432090
-1.449029,-0.202268,0.942372,1.047495,-0.237617,-1.286193,-0.121405,-0.458788,2.203307
-0.296754,0.042568,-0.847894,-0.283265,0.564207,1.307505,0.135577,-0.157356,2.763818
-1.398368,-0.741618,-1.050151,0.836121,-1.551404,-1.741973,-0.068071,-0.474313,-1.385475
1.651449,1.814282,1.590710,-1.154555,-0.871982,-1.763161,0.581436,0.598881,-3.852311
0.564416,1.036647,-1.606397,1.398052,-0.799585,1.104039,0.023723,0.311910,-2.979570
1.474284,-1.331330,-1.244097,-1.608558,-1.001168,-1.516230,0.419724,-0.505698,-4.896772
1.216807,-0.893135,0.872437,1.870046,0.122466,-0.087913,0.079018,-0.345174,1.984625
1.339643,1.471601,-1.196729,-0.947552,-1.403945,-0.228613,-0.242760,-0.074060,1.347723
-1.067630,1.114768,-0.555637,-0.517381,1.563684,0.795218,0.282316,0.081522,2.393518
1.821948,-1.506073,-1.389512,1.064879,1.661514,1.329148,-0.480481,0.561302,-0.293559
0.370695,-1.396530,-0.009852,0.285131,0.645623,1.184316,-0.108572,0.437868,-9.193849
-1.587502,-1.484156,1.290951,1.170995,-1.790272,-1.441948,-0.584957,0.227212,-1.508339
0.459016,1.446801,0.456619,-1.145375,-1.145725,0.510651,-0.504319,-0.492899,6.618122
1.790025,1.065621,-0.960679,0.399382,-1.797753,1.009591,-0.056669,0.361940,2.814889
0.035232,0.264363,-1.584770,-0.814370,1.426883,1.222355,0.598483,0.300975,-0.942805
0.792968,0.781905,-0.437960,1.844459,-0.152452,1.276676,-0.393585,-0.577008,-1.098218
-0.099489,1.725920,1.846235,-0.472913,-1.279112,1.767622,0.486213,-0.214652,-0.854605
0.730939,-1.241482,0.863676,1.644294,-1.576836,0.590529,-0.366967,0.384051,-3.906884
-0.745952,1.511725,-1.637299,-1.509753,0.860130,-1.406508,-0.584691,-0.099577,-4.712994
-1.036811,-1.150760,-1.184020,1.530388,-0.868525,-0.198187,0.530437,0.252325,-3.443154
-1.038894,1.538881,-1.396465,1.084153,1.377073,0.983941,-0.477131,0.463104,-3.527424
-0.638196,-0.770529,-0.628860,1.580587,-1.643224,0.702527,0.005569,0.003675,-4.529500
1.485792,-0.185621,1.755685,0.695567,-0.097358,-0.162756,0.482900,0.492726,8.258839
1.498781,-0.528430,0.588798,-0.095667,1.871973,-1.436077,-0.374550,0.133218,-4.370520
1.329452,-0.168077,-1.208044,1.137623,-0.958205,0.502800,-0.501597,-0.332606,-3.608527
1.281253,0.283530,0.126788,0.927309,0.461806,-0.676600,-0.499059,0.322068,5.051417
1.485745,-0.974548,1.043484,0.202801,0.483670,1.107097,-0.416720,0.581535,-7.531318
-1.396494,0.587087,1.312544,-1.590392,-1.041934,-0.541845,0.416577,-0.584386,9.900253
1.852902,-1.508944,-0.623417,-1.181474,-0.916527,-0.215031,0.418138,0.441138,-4.667182
-1.427320,-1.029827,-0.641929,0.589045,0.290958,0.548659,0.036052,-0.068988,-8.545285
-0.265348,0.109466,0.078340,0.954732,1.432523,1.765029,-0.186558,0.111295,3.339356
-1.884544,1.261216,-0.954664,-0.297241,-0.592541,1.270659,-0.183563,0.048370,7.032647
-1.687766,-1.464198,1.199102,-0.636581,-0.015272,-0.325497,-0.153916,0.326391,0.446063
1.405022,-0.516140,-0.203530,-1.425239,0.028226,-0.610269,0.364571,0.141559,-4.047361
-0.105928,-0.927624,1.775635,0.486142,1.193609,1.283474,-0.026654,-0.369163,5.918913
1.475125,1.482638,-0.420674,-1.689620,1.289433,-1.715362,-0.504539,-0.591534,3.285320
-1.275212,-0.547201,1.777754,-1.599301,0.014298,-0.962807,-0.456568,0.463539,6.102762
-0.287100,0.191943,-1.065886,0.277679,-0.196041,0.039329,0.404385,-0.299737,0.023891
-1.674279,-0.997644,1.163992,1.146521,1.565876,-0.063301,-0.252212,-0.523429,5.712575
-1.756056,0.596336,-1.569007,0.226739,-0.581895,-0.756996,0.195036,-0.426517,-4.277826
1.845135,-0.109833,1.297475,1.501186,-1.588943,0.681791,-0.533647,-0.204140,9.341760
0.174819,1.418824,1.492945,-0.597135,-0.544342,0.820911,-0.264197,-0.360922,6.370083
1.482916,0.494675,1.349470,0.755420,-0.716340,1.577896,-0.517241,-0.466184,8.466688
0.746940,0.019432,-1.392687,0.488604,1.102001,-0.246763,-0.142038,-0.435151,-0.772659
-0.857637,1.831144,-1.515453,-0.704410,-1.502842,0.136077,-0.408940,0.551994,5.520888
1.631418,0.681803,-1.472653,-1.415746,1.231544,1.748571,0.565782,0.305232,-4.186312
0.346693,-1.411959,0.793078,-1.138356,-0.046120,1.458603,-0.316403,-0.579885,-8.490222
1.202390,1.841981,-0.332819,0.864161,-1.514349,-0.990601,-0.353552,0.257088,3.638197
-1.226947,0.120837,-1.080181,1.290541,1.818339,-1.852615,-0.383262,0.107781,0.573235
-0.080088,-0.181167,1.220576,-1.636591,-0.906573,1.206789,0.118341,0.559168,8.056697
-0.473694,0.672527,0.965826,-0.605115,1.053783,-0.106076,0.108599,0.015241,5.719248
-0.009326,1.600943,1.197337,-0.141865,-1.748976,-1.048681,-0.271922,-0.597975,7.598817
0.879601,1.623788,0.624054,0.585612,-0.863694,1.824847,-0.573532,0.243243,9.061834
0.240837,-1.133298,-1.741428,1.405386,1.831044,0.563513,0.301168,0.125686,6.011434
1.413759,-0.706374,-0.582486,0.612775,-0.486577,-0.960747,-0.239804,0.410098,-4.822351
0.176481,-0.797521,1.863917,-1.103527,0.980551,1.835900,-0.240535,0.123331,5.386394
-1.203731,-1.770992,-1.621677,0.937114,-0.620440,-0.156014,0.550538,-0.314908,0.957026
-1.514361,-1.194302,-1.626776,-1.828047,0.782663,1.005366,0.143675,0.351379,-2.593317
-0.629973,1.720464,0.619076,-0.145465,1.846258,-0.080530,-0.021901,0.316867,5.841289
-1.559128,0.384724,0.658460,-1.720654,-0.037651,0.544505,-0.588107,0.093066,7.131439
-0.307623,-1.663304,-1.252071,0.087198,-0.953479,0.778417,0.403831,-0.011936,-4.155727
1.138074,-0.925790,-1.323201,-0.339602,-0.053021,-1.422000,0.536613,-0.342079,-3.748237
-0.471186,1.366777,1.354425,1.097388,1.397875,0.003686,0.517600,0.499000,5.738271
-1.370415,1.595069,0.488911,-1.283761,-0.962822,-1.685347,0.473183,0.386215,8.550266
-0.548933,-0.952046,-1.538475,0.664797,-0.776760,0.194549,0.407571,0.446529,-1.541069
0.210987,-1.436032,-0.425966,-0.156465,1.683872,0.112849,0.122886,0.147027,-7.338073
0.769687,1.559990,-0.983808,-0.025239,1.814409,-0.034179,-0.453023,0.037474,2.919787
-0.520868,-0.490271,1.046809,-0.463490,-1.236126,0.407089,-0.141182,-0.451465,8.604042
0.670225,-0.021500,0.563089,1.353734,0.799730,1.329422,-0.213140,-0.239720,6.768571
1.422682,-1.534771,-1.161305,-1.227247,-1.153674,-1.139138,-0.599531,0.083129,4.795746
1.366138,-1.843021,1.710950,-0.947150,1.586825,1.419733,0.534747,-0.514966,3.175773
0.571175,1.538255,-0.604514,-0.151027,-1.164018,-1.586112,-0.236241,0.303715,6.838891
0.657780,-1.848483,0.389671,0.867362,-0.493968,-0.782493,0.593648,-0.559212,-10.539051
-0.922709,1.440087,0.706998,-0.248706,0.828777,-0.572893,-0.081722,0.502403,8.353079
-0.287805,-0.349100,-1.342492,-0.351507,-0.331901,1.206956,-0.183498,-0.059034,-3.652691
0.921179,-0.774543,-0.248130,-0.800017,1.392575,1.403125,0.488046,0.596953,-6.510967
1.809519,0.715173,1.437752,-0.835194,-1.718098,1.454112,-0.343287,-0.031952,8.479985
-1.039481,-0.791245,1.798809,1.657232,0.997137,1.628497,0.187706,-0.031369,-0.437502
0.187473,-0.779384,1.337858,1.629373,0.230484,-1.718914,-0.306303,-0.039357,8.667202
-1.724856,0.962270,-0.048340,1.845902,1.476886,0.936023,-0.032013,-0.439340,8.955969
1.407279,-0.280978,1.294222,-0.392446,1.505708,-0.977174,-0.518893,0.570147,8.291087
0.532737,0.173657,0.745670,1.284860,0.589651,-0.838173,0.311202,-0.424240,4.793939
0.317458,1.086857,1.592840,0.729749,1.362132,-1.314531,-0.523666,-0.449418,2.738216
-1.807506,-0.815062,1.112083,-0.442485,1.181676,0.542815,-0.027338,0.136049,-3.686533
1.828714,-0.897363,1.430112,-1.059791,0.920010,-1.568077,0.245771,0.279455,6.687036
-1.095076,-0.229155,1.445641,-0.186146,0.470882,1.072063,0.560579,0.445884,5.677006
-1.565407,0.413926,1.360409,-0.122501,-0.498316,1.545057,0.198598,-0.566917,9.553255
1.485494,-1.424165,-0.774209,1.603935,-1.298242,0.699355,-0.166107,-0.552050,-3.980636
-0.092782,1.350766,-0.080774,-0.392464,1.193991,0.166120,-0.483168,-0.196226,6.250399
0.596995,-1.816006,-0.411927,-1.696483,-0.946757,0.650926,-0.055722,-0.525039,-9.615191
-0.342757,-0.288163,1.184860,1.273814,-0.340065,-0.280079,0.422852,0.469143,9.824267
1.516254,-0.922175,-0.892955,0.126022,-0.637548,-1.176676,0.178739,0.466203,-3.401271
-1.257771,-1.462737,-0.630579,-0.925686,0.416721,-0.660405,-0.255131,-0.384321,-6.200166
-0.675393,-0.132046,1.177471,1.490012,-0.897487,-0.654485,0.215443,0.553453,4.565677
-0.031431,-0.473518,-0.127115,1.119149,1.443420,0.177018,0.218904,-0.083105,-6.799581
